1,小龙坎老火锅（大悦城店）,10:00-22:00,021-65878577,上海市静安区西藏北路166号内（801-08）号商铺
401,小龙坎老火锅（金叶花园店）,11:00-次日02:00,06638920000,广东省揭阳市榕城区建阳路揭阳交警对面（特美思副楼隔壁）
402,小龙坎老火锅（金柏林店）,11：00-次日2:00,0311-87872777,河北省石家庄市新华区金柏林商城北楼一、二层
403,小龙坎老火锅（东厦路店）,11:00-次日02:00,075487231899,广东省汕头市金坪区东厦路62路
404,小龙坎老火锅（莲池大街店）,11:00-22:00,0312-8922111,河北省保定市莲池区莲池南大街427-2号
405,小龙坎老火锅（翠园街店）,11:00-22:00,0312-7903555,河北省保定市高新区翠园街435号{副4}号
406,小龙坎老火锅（尚品步行街店）,11:00--21:00,0312-8665588,河北省保定市徐水盛源南大街尚品步行街商业门面房
407,小龙坎老火锅（新世界店）,11:00-22:00,0316-5215611,河北省廊坊市广阳区建设路与爱民道交口新世界中心一层（B区2号楼底商）
408,小龙坎老火锅（万象店）,10:30-22:30,0719-8666286,湖北省十堰市茅箭区万象国际2楼
409,小龙坎老火锅（万达金街店）,09：00-22：00,0415-4180777,辽宁省丹东市振兴区人民路北侧万达广场金街立交新路13-7、13-9、13-29、13-8
410,小龙坎老火锅（郴州宾馆店）,11:00-00:00,0735-2839888,湖南省郴州市郴州宾馆迎宾楼二楼整层、一楼过道及消防走梯
411,小龙坎老火锅(新中东街店),11：00-次日01:00,0316-6102333,河北省廊坊市固安县新中东街南侧税务局东侧
412,小龙坎老火锅（万泰汇店）,11:00-次日02:00,06632897388,广东省揭阳市普宁市万泰汇购物中心六层L6-01-02
413,小龙坎老火锅（商品城店）,11:00-次日02:00,06632200678,广东省揭阳市普宁市国际商品城尚东步行街1栋A08，B08，B09，B10，B11号
414,小龙坎老火锅（意大利花园店）,11:30-21:00,0353--2888888,山西省阳泉市青岛南路意大利花园5号楼6号底商
415,小龙坎老火锅（六峰路店）,10:00-22:30,0398-3128888,河南省三门峡市湖滨区六峰路与河堤路交叉口北50米三门峡工业园区家属楼
416,小龙坎老火锅（兴海北街店）,（筹备中）,,辽宁省葫芦岛市兴城市温泉街道兴海北街92-1号1B室
417,小龙坎老火锅（盼盼路店）,11：00-21：30,0417-3566999,辽宁省营口市站前区盼盼路3-21/22号
418,小龙坎老火锅（临河里店）,11：00-00：00,010-59528247,北京市通州区临河里1号楼底商109-110号
419,小龙坎老火锅（黄村店）,,,北京市大兴区兴华大街三段3号百联清城购物中心2022F02035号
420,小龙坎老火锅（风度中路店）,11:00-00:00,0751-8231234,广东省韶关市浈江区风度中路58号二层
421,小龙坎老火锅（锦都店）,09:30--22:00,0357-4198999,山西省临汾市侯马市锦都春天购物中心门面M10-M14
422,小龙坎老火锅（理想新城店）,09:30-22:00,0316-3086789,河北省廊坊市三河燕郊开发区理想新城Sa商业楼一层、二层
423,小龙坎老火锅（兴宫中街店）,（筹备中）,,辽宁省葫芦岛市龙港区龙湾大街172-1-2F号
424,小龙坎老火锅（亦庄店）,11:00-次日02：00,010-67860313,北京市经济技术开发区文化园8号院2号楼1层107、2层204
425,小龙坎老火锅（新化世茂店）,11:00-23:30,0738-3399366,湖南省娄底市新化县新化世茂广场一栋一、二楼
426,小龙坎老火锅（丰科万达店）,11：00-次日02：00,010-57722966,北京丰台区丰科路万达金街1-2F3-09,3-10,3-11
427,小龙坎老火锅（常营店）,10：30-次日02：00,010-65759980,北京市朝阳区朝阳北路15号楼1至3层103、105、106、107二层部分
428,小龙坎老火锅（方庄店）,10：00-次日02：00,010-87676999,北京市丰台区方庄芳古园一区29号楼A2（原北京市朝阳区广顺北大街16号望京华彩商业中心三层）
429,小龙坎老火锅（解放路店）,9:30-22:30,0359-2227999,山西省运城市盐湖区解放北路369号建工大楼
430,小龙坎老火锅（坚基店）,11:00-22:00,0762-3313218,广东省河源市东城西片区越王大道西面永康大道南面河源市商业中心越王广场H-L121至123号
431,小龙坎老火锅（石佛营店）,11：00-次日01：00,010-85521345,北京市朝阳区八里庄北里302号楼101号
432,小龙坎老火锅（大汉步行街店）,11:00-23:00,0739-5167771,湖南省邵阳市双清区大汉东风商业步行街A中心2层88-91号
433,小龙坎老火锅(工体店),24小时营业,010-87771699,北京市朝阳区工体东路红阶大厦6单元3层302/303和0301
434,小龙坎老火锅（临汾店） ,09:30--22:30,0357--2029111,山西省临汾市尧都区福利巷
435,小龙坎老火锅（中大街店）,09:30--22:30,0357--2381234,山西省临汾市尧都区中大街德和大厦1层1110号
436,小龙坎老火锅(东直门店),11：30-次日02：00,010-82010505,北京市东城区东直门内街258号-260号商铺
437,小龙坎老火锅（陶铸广场店）,,,湖南省永州市祁阳县金盆西路32号三壕门面房第一、二层
438,小龙坎老火锅（西直门店）,11：00-次日02：00,010-51686868,北京市海淀区交大东路南口31号
439,小龙坎老火锅（隋园食府店）,11：00-次日01：30,010-87679666,北京市石景山区石景山路21号
440,小龙坎老火锅（广顺北大街店）,,,北京市朝阳区望京广顺北大街17号望京六佰本商业街北区三层B02
441,小龙坎老火锅（榆次店）,11:30-22:30,0354--3967999,山西省晋中市榆次区蕴华街695号（窑上小区旁）
442,小龙坎老火锅（府前西街店）,10：30-23：00,010-69466696,北京市顺义区府西街10号院一层东第一跨第二跨
443,小龙坎老火锅（冠恒食府店）,10：00-22：00,0412-3526666,辽宁省鞍山市海城市体育馆东18米冠恒食府
444,小龙坎老火锅（滨河路店）,09：30--23:00,0357--5628555,山西省临汾市霍州市滨河路22号临滨河路房屋6间及临侧街房屋3间
445,小龙坎老火锅（清华园店）,24小时营业,010-82158668,北京市海淀区中关村东路1号院8号楼1层C102号
446,小龙坎老火锅（清河店）,11:00-00:00,010-53561214,北京市海淀区清河嘉园东区甲1号楼301室
447,小龙坎老火锅（创展店）,10:30-00:00,13439111718,北京市顺义区裕曦路7号院7号楼2层204-205
448,小龙坎老火锅(解放路店),10:00-次日02:00,0744-8251799,湖南省张家界市解放路永定区工业品公司（中商广场对面）
449,小龙坎老火锅（人民路店）,11:00-23:30,0351--6066968,山西省太原市小店区人民路28号
450,小龙坎老火锅（晋阳街店）,10:00--22:00,0351--6145888,山西省太原市小店区晋阳街世纪明珠B1号楼15号临街商铺
451,小龙坎老火锅（长风店）,11:00--22:30,0351--4136999,山西太原小店区长风街中段路南文华苑北
452,小龙坎老火锅（爱一方店）,10：00-24：00,0416-3667777,辽宁省锦州市太和区中央南街与市府路交叉口金融中心D座爱一方（锦州店）1F-4001
453,小龙坎老火锅（府东街店）,11:00--23:30,0351--2864999,山西省太原市杏花岭区府东街东段28号府东公馆3号楼1001、1002、1003、1004双层商铺，1005号商铺1层部分
454,小龙坎老火锅（并州路店）,10:00-23:00,0351--6929333,山西省太原市迎泽区并州北路51号二层
455,小龙坎老火锅（金水湾店）,10:00-次日02:00,0746-8629888,湖南省永州市冷水滩区零陵中路&lt;泰丰城北楼&gt;聚财118号门面201商铺
456,小龙坎老火锅（桃花三巷店）,09；30--23:00,0357--5628555,山西省太原市杏花岭区桃园三巷交通厅宿舍4号5号6号一层二层
457,小龙坎老火锅（河畔店）,11：00-22：00,0427-7336789,辽宁省盘锦市兴隆台区河畔花园商网D-1-3、D-1-4、D-1-5号
458,小龙坎老火锅（和平时代店）,10:00-22:30,0351--5880351,山西省太原市万柏林区和平北路23号“和平时代商业街”第一层114号
459,小龙坎老火锅（府学路店）,10：30-23：00,010-69727119,北京市昌平区府学路26号东侧一层、二层西部
460,小龙坎老火锅（盛世风情店）,10:00--22:30,0351--6190777,山西省吕梁市孝义市义虎路盛世风情小区沿街门市30#-31#商铺一、二层
461,小龙坎老火锅（胜利北路北段店）,09：00-00：00,18004226116,辽宁省鞍山市立山区光明街胜利北路33栋-2号
462,小龙坎老火锅（明珠广场店）,,,广东省汕尾市香洲路金海.明珠广场第一层第15号铺位、第二层03号铺位
463,小龙坎老火锅（二道街店）,09：30-21：30,0419-4955888,辽宁省辽阳市白塔区东二道街七号、九号
464,小龙坎老火锅（避暑山庄店）,,,河北省承德市双桥区丽正门大街9号
465,小龙坎老火锅（桃花园店）,09:30-22:00,0350--5567777,山西省忻州市忻府区建设北路桃花园小区13#楼从北往南数第二间（7号）二层、第四间（5号）一层二层
466,小龙坎老火锅（万达广场店）,09：30-21：30,0414-42912356,辽宁省本溪市平山区平山路跃进街万达广场室内步行街4F层4067、4068
467,小龙坎老火锅（佳兆业店）,10:00-00:00,07527118559,广东省惠州市惠城区惠州大道路11号惠州佳兆业广场4层L428、L431号
468,小龙坎老火锅（颐景天城店）,,,湖北省恩施市航空路颐景天城4-1号
469,小龙坎老火锅（增城万达广场店）,11：00-22：30,020-32199288,广东省广州市增城区荔城街增城大道69号3栋117
470,小龙坎老火锅（印象汇店）,10:00-次日01:00,07523895939,广东省惠州市惠阳区印象汇广场.淡水项目02-28A/29/30商铺
471,小龙坎老火锅(清泉广场店),,,广东省惠州市惠阳区金慧街（路）16号3A08/09
472,小龙坎老火锅（怡惠园店）,10：00-00:00,0913-2186688,陕西省渭南市临渭区仓程路中段怡惠园101室
473,小龙坎老火锅（财信店）,11:00-21:00,0743-8236599,湖南省湘西土家族苗族自治州吉首市财信商贸中心二期湘西大厦一层104#-108#、132#-137#
474,小龙坎老火锅（中央公园店）,11:00-22:00,0358--8286000,山西省吕梁市离石区北川河东路中央公园15号楼8租
475,小龙坎老火锅（城市花园店）,11:00-22:30,0763-3339983,广东省清远市清城区城市花园牡丹苑31栋楼梯之三及33栋二层之一号
476,小龙坎老火锅（沈辽路万达店）,09：30-21：30,0246-6969988,辽宁省沈阳市铁西区兴华南街58-20号万达广场室内步行街3F层390-392号商铺
477,小龙坎老火锅（星光天地店）,（筹备中）,,广东省东莞市黄江镇环城路雍雅山庄中环商住小区第1栋第1层第120号
478,小龙坎老火锅(文艺路店),10：00-00：00,0246-6719888,辽宁省沈阳市沈河区文艺路30号3门商铺（一、二层）
479,小龙坎老火锅（金州店）,09:30-22:30,0915-3237799,陕西省安康市汉滨区安悦街64号商铺
480,小龙坎老火锅（琼天广场店）,10:00-21:00,0745-2330677,湖南省怀化市鹤城区琼天商业广场五楼
481,小龙坎老火锅（中兴店）,10：00-00：00,0246-2707888,辽宁省沈阳市沈河区中街路268号沈阳中兴一城R3馆
482,小龙坎老火锅（龙岗万科店）,10:00-24:00,0755-28285836,广东省深圳市龙岗区中心城龙翔大道龙岗万科中央广场商铺126/127号
483,小龙坎老火锅（东城十三碗店）,11:00-00:00,0769-82389638,广东省东莞市东城区“东城花园”（十三碗美食广场）2#号楼B14、B15商铺
484,小龙坎老火锅（松湖店）,11:00-22:00,0769-23299382,广东省东莞市大朗镇华为东莞终端研发中心园区
485,小龙坎老火锅（河西紫园店）,10:00-22:00,0745-2776677,湖南省怀化市鹤城区紫园三期综合楼201号整层店铺
486,小龙坎老火锅（润塘店）,11:00-00:00,0769-81281486,广东省东莞市塘厦镇四村公寓7栋101,102,103号
487,小龙坎老火锅（智汇城店）,11:00-00:00,0769-22999520,广东省东莞市南城街道曙光路18号智汇城A栋A01，A栋201号
488,小龙坎老火锅（花都来又来店）,11：00-22:00,020-86880567,广东省广州市花都区龙珠路39号“来又来广场”五层第5002号商铺
489,小龙坎老火锅（领尚店）,11:00-00:00,0769-81881996,广东省东莞市大岭山镇玉屏路11号领尚购物广场10号楼2层1047、1048
490,小龙坎老火锅（西山店）,10：00-23：00,0418-2566667,辽宁省阜新市海州区经纬路29-4、经纬路29-5号
491,小龙坎老火锅（华南城店）,11：00-24：00,0755-28903114,广东省深圳市龙岗区平湖街道华南大道一号华南国际华南城舌尖美食文化创意园第一号街108、107-02/2017—02/03号
492,小龙坎老火锅（公明店）,11:00-23:00,0755-21389991,广东省深圳市光明新区公明街道长春路宏汇阁
493,小龙坎老火锅（南滨新天地店）,10:00-22:00,0718-7899898,湖北省恩施州利川市南滨大道南滨新天地第1楼第2层15-22号
494,小龙坎老火锅（壹海城店）,10：30-次日02;00,0755-25160906,广东省深圳市盐田区海景二路东南侧壹海城四区4栋101号
495,小龙坎老火锅（松山公园店）,11:00-次日02:00,0769-33211188,广东省东莞市厚街大道11号中安国际大厦01层01-04号
496,小龙坎老火锅（潮楼百货店）,10：00-23：00,020-31604789,广东省广州市黄埔区大沙西路311号F602号商铺
497,小龙坎老火锅（东圃康盛店）,11;00-24；00,020-89623990,广东省广州市天河区中山大道中路443号康盛大厦一、二层
498,小龙坎老火锅（虹桥中路店）,,,湖南省湘西土家苗族自治州凤凰县东升商业广场二层206-210号
499,小龙坎老火锅(大浪商业中心店),11：00-23:30,0755-21018786,广东省深圳市龙华新区大浪办事处华旺路大浪商业中心N:N105，N106号商铺
500,小龙坎老火锅（皇岗店）,10:30-次日04:00,0755-82552766,广东省深圳市福田区皇岗上围食街叁号铺门面牌上围一村108-1栋1.2层
501,小龙坎老火锅(长安万科广场店),11:00-23:00,0769-88007932,广东省东莞市长安镇长青南路1号（长安万科广场）L4-019号商铺
502,小龙坎老火锅（凯德广场店）,10：00-22：00,020-86310168,广东省广州市白云区云城西路890号凯德广场B2
503,小龙坎老火锅（壹成中心店）,,,广东省深圳市龙华新区壹成中心第五区街区商铺5区1-2层101-103
504,小龙坎老火锅（正佳广场店）,10：00-22：00,020-87066433,广东省广州市天河区天河路228号正佳广场三楼东南向3A020-5.7号商铺
505,小龙坎老火锅（世纪城店）,11；00-23：00,0755-27780931,广东省深圳市宝安区宝石东路宏发世纪城花园7栋112、113、115B、205-210
506,小龙坎老火锅（天河店）    ,10：00-次日02：00,020-87311888,广东省广州市天河区兴盛路11号2层
507,小龙坎老火锅（春风路店）,10:00-次日02:00,0755-22277192,广东省深圳市罗湖区南园街道东门南路3016号
508,小龙坎老火锅（地王店）,10：30-次日02：00,0755-27277066,广东省深圳市罗湖区宝安南路大信大厦二层西北侧
509,小龙坎老火锅（鼎晟广场店）,10:00-次日02:00,15218773733,广东省东莞市虎门镇连升北路鼎晟生活广场2层2号铺
510,小龙坎老火锅（梅林卓越店）,10:30-24：00,0755-88283616,广东省深圳市福田区梅林理想时代大厦208-A号
511,小龙坎老火锅（东园店）,10：30-次日02：00,0755-22277176,广东省深圳市福田区东园路57号
512,小龙坎老火锅（沙田中心店）,,,广东省佛山市南海区里广路9号沙田中心广场B区二层B-L210、212、215号商铺
513,小龙坎老火锅（沙井店）,10：30-次日02：00,0755-29852239,广东省深圳市宝安区沙井路180号金沙童话第2层2002号商铺
514,小龙坎老火锅（万和店）,09:00-次日02:00,029-82542178,陕西省西安市新城区长缨西路一号万和城东区二层1号、2号
515,小龙坎老火锅（华源万和城店）,10:00-22:00,0349--8888899,山西省朔州市朔城区建设北路华源万和城B5商业楼底商
516,小龙坎老火锅（西丽店）,,,广东省深圳市南山区西丽街道“湘厨食尚”二楼
517,小龙坎老火锅（江南西店）,11；00-23：00,020-89623986,广东省广州市海珠区江南西路江南西人301铺
518,小龙坎老火锅（小寨店）,10:00-次日02:00,029-89350221,陕西省西安市雁塔区小寨东路126号二楼
519,小龙坎老火锅（车公庙店）,11：00-次日03：00,0755-23947226,广东省深圳市福田区车公庙泰然工业区213栋1C.105
520,小龙坎老火锅（老城根店）,10:30-次日02:00,029-63388088,陕西省西安市星火路22号老城根商业街3F-12号商铺
521,小龙坎老火锅（展览馆店）,11:00-21:00,0313-2569998,河北省张家口市桥西区清水河中路3号第二层
522,小龙坎老火锅（粉巷店）,10:30-次日02:00,029-87360833,陕西省西安市莲湖区粉巷2号沿街
523,小龙坎老火锅（市政府店）,10:30-次日02:00,029-89290527,陕西省西安市未央区凤城八路盐东商业街中部电梯东侧一层第一间
524,小龙坎老火锅(番禺万达店),11：00-23：00,020-85820657,广东省广州市番禺区南村镇汉溪大道东（延伸段）393号02号-02号
525,小龙坎老火锅（白石洲店）,10:00-次日02:00,0755-26404060,广东省深圳市南山区白石洲未来时代主体檐廊首层2号
526,小龙坎老火锅（龙首店）,11:00-次日02:00,029-86365217,陕西省西安市未央区龙首2号楼南向商业街二层中段
527,小龙坎老火锅（缤纷店）,11:00-次日02:00,0755-23355087,广东省深圳市宝安区新安街道五区万信商厦二楼
528,小龙坎老火锅（旺座国际店）,11:00-次日02:00,029-88898343,陕西省西安市高新区唐延路3号旺座国际1层40101号D座
529,小龙坎老火锅（番禺万科里店）,10：00-22：00,020-39990829,广东省广州市番禺区市桥街盛兴大街95号和盛商业中心C4区C2-3/C2-4
530,小龙坎老火锅（锦业时代店）,11:00-次日02:00,029-81111795,陕西省西安市雁塔区锦业路32号锦业时代项目二期商业B2号楼1-04商铺
531,小龙坎老火锅（宝中店）,11:00-次日02:00,0755-23219344,广东省深圳市宝安区宝安大道西南侧花乡家园A129、A130、A131、A132
532,小龙坎老火锅（西乡店）,10：00-次日02：00,0755-23215676,广东省深圳市宝安区西乡街道金海路乐群综合楼A2栋110号
533,小龙坎老火锅（伟业兴隆店）,11:00-22:00,18566099476,广东省佛山市南海区大沥镇振兴路13号伟业华誉豪庭13栋五层5F11-12A号商铺
534,小龙坎老火锅（南山店）,10：00-次日02：00,0755-22225578,广东省深圳市南山区龙珠阁（粤海龙城与南商路交汇处）
535,小龙坎老火锅（永泰南路店）,10:00--22:00,0352--8884888,山西省大同市城区工农路格兰云天D座（8、9、10）号二层
536,小龙坎老火锅（海上世界店）,11:00-次日02:00,0755-21161676,广东省深圳市南山区工业三路1号三层05、06号商铺
537,小龙坎老火锅(凯德广场店),11:00-22:00,0757-86287406,广东省佛山市南海区凯德商场2楼
538,小龙坎老火锅（岭南天地店）,11:00-22:30,0757-83054699,广东省佛山市禅城区岭南天地商业中心祖庙大街4号ZM402-403
539,小龙坎老火锅（咸阳店 ）  ,09:00-22:30,029-3597066,陕西省咸阳市秦都区世纪大道南海家缘对面
540,小龙坎老火锅(天佑城店),11:00-22:00,0757-26612121,广东省佛山市顺德区容桂桂州大道中63号天佑城二层2A003
541,小龙坎老火锅（万达店）,09:30--00:00,0476-7778888,内蒙古省赤峰市红山区万达水岸天街A2区、AS5 010129、010130
542,小龙坎老火锅（江华国际店）,11：00-22：00,0856--8186111,贵州省铜仁市碧江区清水大道125号江华国际B幢2层
543,小龙坎老火锅（东苑店）,10:00-次日02:00,0911-2516555,陕西省延安市宝塔区桥沟镇东苑路63号院一层104号商铺
544,小龙坎老火锅（向明广场店）,10：30-次日02：00,0760-88613303,广东省中山市小榄镇新华中路118号“向明广场”（大信新都汇·118广场）外广场一楼GC1F19-GC1F20
545,小龙坎老火锅（大信店）,10：30-次日02：00,0760-88785088,广东省中山市石岐区莲塘东路18号首层3、4、5卡
546,小龙坎老火锅（博爱店）,10：30-次日02：00,0760-88226868,广东省中山市石歧区博爱三路36号南下新码头201-204
547,小龙坎老火锅（顺兴店）,10：30-次日02：00,0760-87555678,广东省中山市横栏镇顺兴南路17号
548,小龙坎老火锅（江门店）,11:00-23:30,0750-3902626,广东省江门市蓬江区院士路69号
549,小龙坎老火锅（前山店）,10：30-次日02：00,0756-2295666,广东省珠海市香洲区明珠南路3228号
550,小龙坎老火锅（好世界店）,11:00-次日02:00,0758-2282279,广东省肇庆市端州区天宁北路63号好世界购物中心第二层第001-004/005A、006A、007A号铺位
551,小龙坎老火锅（粤海店）,10：30-次日02：00,0756-8898678,广东省珠海市香洲区粤海中路1035号
552,小龙坎老火锅（正阳步行街店）,11:00-次日03:00,0773-2835588,广西省桂林市秀峰区依仁路122号正阳步行街
553,小龙坎老火锅(金街店),11:00-00:00,0773-3637886,广西省桂林市穿山东路43号桂林金街13栋1.2-78/79/80号商铺
554,小龙坎老火锅（府谷体育场店）,09:00-22:00,0912-8757577,陕西省榆林市府谷县新区新光天地4楼
555,小龙坎老火锅（益田西街店）,11:00-00:00,0773-8887598,广西省桂林市阳朔县益田西街购物中心C203&amp;C303
556,小龙坎老火锅（神木店）    ,09:30-22:30,0912-8326688,陕西省榆林市神木区黄庄路下段消防队斜对面
557,小龙坎老火锅（定远营店）,09:30-22:00,0483-8881777,内蒙古省阿拉善阿左旗定远营8号楼
558,小龙坎老火锅（中环店）,10：30-次日02：00,17817508264,广东省江门市台山市台城环市中路38号沃华中环广场集中商业101号
559,小龙坎老火锅（保安时代店）,10：00-00:00,0911-6630000,陕西省延安市志丹县保安时代CD栋一层商铺
560,小龙坎老火锅（多维国际店）,11：00-次日02：00,0856-8682555,贵州省铜仁市德江县乌江大道勇创多维国际3期2层3号
561,小龙坎老火锅（明珠店）,（筹备中）,,陕西省榆林市靖边县明珠大厦B区第二层
562,小龙坎老火锅（金平广场店）,10：00-次日02：00,0827-6712999,四川省巴中市平昌县江口镇新平街西段金平广场二楼11#、12#商铺
563,小龙坎老火锅（世纪大道店）,09:00-次日04:00,0934-8232222,甘肃省庆阳市西峰区世纪大道雄越小区D幢322.222.122号房屋
564,小龙坎老火锅（天汉长街店）,11:00-22:00,0916-8828999,陕西省汉中市滨江新区天汉文化公园.天汉长街A区2栋楼D座商铺二层212号
565,小龙坎老火锅（庆阳店）      ,09:00-22:00,0934-8512111,甘肃庆阳市西峰区南大街豪鑫时代广场5楼
566,小龙坎老火锅（民生店）,09:30-次日02:00,0911-7695777,陕西省延安市吴起县东方百货第三层一区域
567,小龙坎老火锅（宝鸡高新店）,10:00-00:00,0917-3125777,陕西宝鸡高新区高新一路在水一方A座
568,小龙坎老火锅（汇雅风尚店）,09：30-21:30,0471-3824270,内蒙古省呼和浩特市赛罕区乌兰察布东街汇雅风尚一号楼
569,小龙坎老火锅（万达店）,,,内蒙古自治区通辽市科尔沁区清真办事处万达广场小区A24#116-118
570,小龙坎老火锅(万兴广场店),10：00-23：00,0818-7216999,四川省达州市渠县万兴广场电玩城门市（从北至南1-6号）
571,小龙坎老火锅（宝鸡英达店）,09:30-次日02:00,0917-3362777,陕西宝鸡渭滨区英达路西段海关大楼斜对面
572,小龙坎老火锅（蓝湾国际店）,09：30-00：00,0827-2225678,四川省巴中市巴州区蓝湾国际B区11栋2楼
573,小龙坎老火锅（东汇城店）,10：30-次日02：00,0662-2669788,广东省阳江市江城区东风三路123号东汇城广场第L层L001-L003
574,小龙坎老火锅（文澜雅筑店）,09：30-22：00,0477-8566666,内蒙古自治区鄂尔多斯市康巴什新区亿利城文澜雅筑
575,小龙坎老火锅（万象城店）,10:00-次日04:00,0772-3678677,广西省柳州市鱼峰区文昌路17号柳州华润中心购物中心万象城第L3层366号
576,小龙坎老火锅（未来城店）,,,贵州省黔东南苗族侗族自治州凯里市凯棉路140号拉薇公园北区二层3号铺
577,小龙坎老火锅（五星街店）,11:00-次日02:00,0772-3867888,广西省柳州市城中区解放南路138号友商住楼1栋二楼
578,小龙坎老火锅（营山店）,10：30-22：00,0817-8317555,四川省南充市营山县欧玛特广场
579,小龙坎老火锅（广安店）,09：00-次日02：00,0839-3442777,四川省广安市广安区环形巷39号-41号
580,小龙坎老火锅（岳池九龙大街店）,10：30-22：00,0826-5211118,四川省广安市岳池县九龙大街305号
581,小龙坎老火锅（Touch12店）,09：30-23：00,0431-89256789,吉林省长春市净月区临河街与南三环中海国际社区商H11栋106/107
582,小龙坎老火锅（洪崖洞店）,,,重庆市渝中区民族路100号地下层101号，中国银行隔壁
583,小龙坎老火锅（解放碑店）,11:00-次日02:00,023-63661717,重庆市邹容路118号（大世界酒店旁）
584,小龙坎老火锅（磐石路店）,09：30-22：30,0431-8886552/0431-88865556,吉林省长春市南关区审苑小区3#楼7号门市房
585,小龙坎老火锅（宏德店）,10：00-22：00,0817-7238111,四川省南充市仪陇县新政镇宏德大道三段132、136号
586,小龙坎老火锅（红旗街店）,09:30-23:30,0431-89266789,吉林省长春市朝阳区红旗街765号“华亿红府”小区4.14栋106号
587,小龙坎老火锅（文化街店）,09:30-22:00,0933-77109999,甘肃省平凉市华亭县砚北小区5#楼下1号商铺
588,小龙坎老火锅（金鼎时代店）,11:00-21:30,0933-8880005,甘肃省平凉市崆峒区金鼎时代公馆商业房1号
589,小龙坎老火锅（南大街店）,,,陕西省榆林市定边县新区田丰园二楼
590,小龙坎老火锅（融恒时代广场店）,10：00-22：00,0826-6260666,四川省广安市武胜区沿口镇兴武大道“融恒时代广场”2栋第二层2—33至47号
591,小龙坎老火锅（世贸城店）, 10：30-22：30,0851-28416666,贵州省遵义市汇川区昆明路唯一国际世贸城A区天街一层，AT-1-4，AT-1-5
592,小龙坎老火锅（广州路店）, 10：30-22：30,0851-28976789,贵州省遵义市广州路香樟印象二座二层商铺
593,小龙坎老火锅（红花岗剧院店）,11:00-次日02:00,  0281-28260555,贵州省遵义市红花岗剧院右侧（原广源酒楼）
594,小龙坎老火锅（恒河外滩店）,10：00-22：00,0817-2117333,四川省南充市顺庆区文峰街恒河外滩1号8幢2层204号
595,小龙坎老火锅（涪江店）,10：00-22：00,0817-2131333,四川省南充市顺庆区涪江路119号
596,小龙坎老火锅（财富中心店）,11：00-22：00,0854-8223667,贵州省黔南布依族苗族自治州都匀市文峰街剑江中路35号尚城·财富中心B区二楼商铺
597,小龙坎老火锅（中虹店）,10：00-22：00,0817-2137333,四川省南充市嘉陵区南虹路二段138号中虹国际一区一幢二层2-8，二幢二层2-4,2-10,2-11,2-12铺
598,小龙坎老火锅（解放中路店）,10:00-00:00,0432-69975678,吉林省吉林市船营区解放大路牛马行头银龙大厦正楼8号门市
599,小龙坎老火锅（东方广场店）,10：00-22：00,0817-6272566,四川省南充市阆中市俊豪阆中购物中心A栋1层1-11
600,小龙坎老火锅（华业店）,10:00-00:00,0432-63125678,吉林省吉林市昌邑区嫩江街199号华业城市广场1F-04A号、2F-73/74/75号铺
601,小龙坎老火锅（大润发店）,（筹备中）,,广西壮族自治区玉林市玉州区民主南路大润发玉林店1019号柜
