1,小龙坎老火锅（大悦城店）,10:00-22:00,021-65878577,上海市静安区西藏北路166号内（801-08）号商铺
602,小龙坎老火锅（延大店）,10:00-23:00,0433-4366789,吉林省延边朝鲜族自治州延吉市天池广场购物中心2楼2015、2016室
603,小龙坎老火锅（民东店）,09：30-22:00,0472-5151888,内蒙古包头市青山区青年路28号恒源银座裙楼七巧国银领店一楼A2-1/A2-2
604,小龙坎老火锅（中央华城店）,10：00-23：00,0839-3442777,四川省广元市利州区万达广场室外步行街1#底商1-1、1-2B、1-3B
605,小龙坎老火锅（安汉店）,10：00-22：00,0817-4711333,四川省南充市西充县北部新城北城天街安汉大道三段2幢1-5号
606,小龙坎老火锅（站前六路店）,10：30-次日02：00,0668-2299517,广东省茂名市茂南区站前六路
607,小龙坎老火锅（麦积店）         ,09:30-23:00,0938-2656698,甘肃省天水市麦积区三马路
608,小龙坎老火锅（成州店）,09:00-23:00,0939-3328888,甘肃省陇南市成县成州明珠商业广场二层1号商铺
609,小龙坎老火锅（水上公园店）,,,甘肃省平凉市庄浪县水洛镇水上公园永盛汽贸二楼
610,小龙坎老火锅（东海太阳城店）,09:00-00：00,0954-2855000,宁夏省固原市原州区六盘山路西段东海·太阳城1#、2#
611,小龙坎老火锅（国酒南路店）,11：00-22：00,18585375588,贵州省遵义市仁怀市国酒南路682号新景商城7栋1层2-4.5-9号
612,小龙坎老火锅（名门时代店）,9：30-23：00,0854-8827999,贵州省黔南布依族苗族自治州龙里县名门时代广场B栋4楼4-30/4-31/4-31
613,小龙坎老火锅（环亚店）,09：30-22：00,0433-7719888,吉林省延边朝鲜族自治州环亚山城小区A区61栋105-107号
614,小龙坎老火锅（秦州店）,10:00-22:30,0938-8286680,甘肃省天水市秦州区
615,小龙坎老火锅（天水兰天店）,09:30-23:30,0938-8229033,甘肃省天水市秦州区兰天城市广场5楼
616,小龙坎老火锅（鼎盛国际店）,09：30-22：00,0825-6805575,四川省遂宁市船山区五彩缤纷路鼎盛国际太平洋B馆2层
617,小龙坎老火锅（滨江店）,10：30-23：00,0825-8888353,四川省遂宁市船山区滨江中路
618,小龙坎老火锅（未来方舟店）,11：00-22：00,0851-86880707,贵州省贵阳市云岩区未来方舟G6组团2层
619,小龙坎老火锅（富水北路店）,10：00-次日2：00,0851-85558957,贵州省贵阳市云岩区延安东路37号物资综合大厦裙楼商场205
620,小龙坎老火锅（黄金路店）,10：00-00：00,0851-85916256,贵州省贵阳市云岩区枣山路11号港天大厦1单元1层3B号
621,小龙坎老火锅（鸿通城店）,9：30-22：30,0851-82605777,贵州省贵阳市南明区解放路100号鸿通购物中心L4B67-L4B70
622,小龙坎老火锅（中央天街店）,10：00-次日02：00,0816-7122288,四川省绵阳市盐亭县盐亭中央天街1号商业楼1-4-1至6#、1-4-19至23#号商铺
623,小龙坎老火锅（花果园店）,10：00-次日4：00,0851-85950536,贵州省贵阳市南明区花果园中央商务区4号二楼
624,小龙坎老火锅（小河万科店）,11：00-00：00,0851-83939520,贵州省贵阳市经开区珠江路万科广场1楼
625,小龙坎老火锅（风雨桥店）,10：00-00：00,0851-85759533,贵州省贵阳市南明区花果园-R1区，-7至11栋一负137号
626,小龙坎老火锅（美的林城店）,9：00-00：00,0851-84580833,贵州省贵阳市观山湖区美的大道美的林城时代第A-21至A-22栋1层12号门面
627,小龙坎老火锅（世纪金源店）,10：00-次日2：00,0851-84392716,贵州省贵阳市云岩区金阳南路一号西南五金机电专业批发市场J栋1-3层
628,小龙坎老火锅（太和大道店）,09：30-21：30,0825-619599,四川省遂宁市射洪县太和大道南段城南新天地二期第二层
629,小龙坎老火锅（将军路店）,9：30-次日2：00,0851-83866518,贵州省贵阳市花溪区将军路17号门面及二至四层楼
630,小龙坎老火锅（安岳东大街店）,11:00-23:00,028-24545199,四川省资阳市安岳县岳阳镇东大街150号
631,小龙坎老火锅（甘谷店）,11:00-21:30,0938-6868000,甘肃省甘谷县大像山西路北侧尚都百汇南1楼二层
632,小龙坎老火锅（治平路店）,10:00-22:00,0830-6020666,四川省泸州市江阳区治平路3号
633,小龙坎老火锅（恒大电影店）,10：30-次日02：00,0759-2847229,广东省湛江市经济技术开发区龙潮路5号恒大帝景公馆恒大影城1层01-04号铺
634,小龙坎老火锅（佳乐世纪店）,10:30-22:00,0830-3778888,四川省泸州市江阳区佳乐世纪城2楼
635,小龙坎老火锅（隆昌店） ,10:30-22:00,0832-3964888,四川省内江市隆昌关岭国际
636,小龙坎老火锅（金钻店）,09：00-22：00,0438-3160666,吉林省松原市宁江区金辉街81号
637,小龙坎老火锅（帅乡店）,10:00-22:00,028-23239188,四川省资阳市乐至县帅乡大道仙鹤观公园接待中心1号楼
638,小龙坎老火锅（世纪滨江店）,10:00-23:00,0832-2179788,四川省内江市市中区世纪滨江四期11幢1单元2层3、4、5号
639,小龙坎老火锅（万达店）,11:00-00:00,0832-2056333,四川省内江市东兴区汉安大道西段1243号
640,小龙坎老火锅（红宝店）,10:00-22:00,0953-2705666,宁夏回族自治区吴忠市利通区开元大道市政府西侧
641,小龙坎老火锅（时代天骄店）,10：00-次日02：00,0816-2232229,四川省绵阳市湾城区跃进路131号“时代天骄”5号楼2层1-4号
642,小龙坎老火锅（崇尚国际店）,10：00-次日02：00,0816-2316668,四川省绵阳市长虹大道崇尚国际
643,小龙坎老火锅(华福御景店),10:00-22:00,0953-3644666,宁夏省青铜峡市裕民街道办事处小坝镇文化北路
644,小龙坎老火锅（凯旋城店）,09：30-00：00,0838-7182888,四川省德阳市中江县凯江镇一环路东段凯旋城7楼2F(312号.324号.326号)
645,小龙坎老火锅（环宇天地店）,,,广西省南宁市兴宁区大乌路29号中海环宇天地S06栋二层201-207号
646,小龙坎老火锅（盛天华府店）,11:00-次日02:00,0771-5685695,广西省南宁市青秀区中越路8号盛天华府项目B8号楼二楼A层
647,小龙坎老火锅（如意湖店）,09:30-次日02:00,0951-8631777,宁夏省银川市贺兰县如意湖西夏文化街1号铺（宏基月湖湾东侧）
648,小龙坎老火锅（琅西店）,11:00-00:00,0771-5678008,广西省南宁市青秀区桂春路13号金禾宫大酒店有限公司二楼中部
649,小龙坎老火锅（魔方街店）,10:00-23:00,0813-7573888,四川省自贡市富顺县德蓉魔方街商业编号15号楼2楼3、4号商铺
650,小龙坎老火锅（天平店）,10:00-23:00,0951-7660077,宁夏省银川市兴庆府大院东区（天平店）
651,小龙坎老火锅（大世界广场店）,10:00-23:00,0951-7660099,宁夏省银川市金凤区大世界商务广场底商（1-104）
652,小龙坎老火锅（朝阳店）,11:00-次日02:00,0771-5679399,广西省南宁市兴宁区朝阳路35号二楼左侧
653,小龙坎老火锅（永恒朗悦店）,10:00-22:00,0771-6722757,广西省南宁市西乡塘区大学东路118号永恒朗悦02.03.05.06号商铺
654,小龙坎老火锅（江南万达店）,11:30-23:30,0771-4897088,广西省南宁市江南区万达广场A151铺，A8-246号铺
655,小龙坎老火锅（北大街店）,11：00-22：00,0857-7110857,贵州省毕节市织金县金中大道南惠友广场二层商铺
656,小龙坎老火锅（财富中心店）,11：00-22：00,0851-33333480,贵州省安顺西秀区黄果树大街印象安顺财富中心B座1—D8铺
657,小龙坎老火锅（皇龙店）,10:00-21:00,028-26633288,四川省资阳市雁江区皇龙路皇龙新城小区B2栋B2F1-2至1-5
658,小龙坎老火锅（华商店）,11:00-22:00,0813-5706633,四川省自贡市自贡华商国际美食街
659,小龙坎老火锅（滨江店）,10:00-23:00,028-27299988,四川省简阳市简城镇红建路北段逸水鼎城一号楼1-1号
660,小龙坎老火锅（人名广场店）,11:00-22:00,18693211211,甘肃省定西市陇西县巩东新村124号1楼3号店面
661,小龙坎老火锅（滨河路店）,10:30-23:00,0832-5813777,四川省内江市威远县严陵镇滨河路创宇蓝色地中海3幢1单元负一层122-129号
662,小龙坎老火锅（下南街店）,09:30-次日02：00,0838-2239999,四川省德阳市旌阳区长江西路二段下南街1号2层P2-7
663,小龙坎老火锅(东升丽景店),11：00-22：00,0857-8914567,贵州省毕节市七星关区开行路东升丽景商住楼负1层3号
664,小龙坎老火锅（宕昌滨河路店）,10:30-23:00,0939-6116007,甘肃省陇南市宕昌县旧城坝南滨河路岷江阳光城住宅小区3号楼201-206号
665,小龙坎老火锅（定西店）,11:00-22:00,0932-8856666,甘肃省定西市西岩区凤凰苑2号楼
666,小龙坎老火锅（未央巷店）,24小时营业,0779-3922133,广西省北海市海城区上海路2号未央巷商业街B1栋商业别墅
667,小龙坎老火锅（盛世华章店）,10：30-23：00,0838-6201199,四川省德阳市绵竹市盛世华章明代一层
668,小龙坎老火锅（南森店）,24小时营业,0779-3033055,广西省北海市北部湾中路66号南森大厦第二层201-202号铺
669,小龙坎老火锅（西五大润发店）,10：30-22：00,0453-8884888,黑龙江省牡丹江市西安区西新安街246号大润发商场1F1001号
670,小龙坎老火锅（南岸航天路店）,10:00-23:30,0831-8888001,四川省宜宾市翠屏区南岸航天路中段4号阳光41幢1层4号
671,小龙坎老火锅（宜宾1店）  ,10:00-23:30,0831-3602628,四川省宜宾市南岸西区崇文路口鑫杰座A栋
672,小龙坎老火锅（合江门店）,10:00-23:30,0831-8881313,四川省宜宾市翠屏区合江路
673,小龙坎老火锅（鼓楼西街店）,09:30-23:30,0955-7071111,宁夏回族自治区中卫市沙坡头区鼓楼西街槐树北巷东侧2层02、1层02
674,小龙坎老火锅（宜宾2店）  ,10:00-22:00,0831-6883555,四川省宜宾市宜宾县交通街
675,小龙坎老火锅（绿地中心店）,11:00-00:00,028-64606768,四川省成都市锦江区芙蓉西路（卓锦城店）
676,小龙坎老火锅（双林店）,10:00-次日04:00,028-83282532,四川省成都市成华区双林北横路109号
677,小龙坎老火锅（水碾河店）,11:00-次日02:00,028-84420701,四川省成都市锦江区水碾河路24号
678,小龙坎老火锅（人民广场店）,10:00-21:30,0943-6130000,甘肃省白银市靖远县人民广场西侧元亨路国际城1#楼二层商11号
679,小龙坎老火锅（马鞍店）,11:00-次日02:00,028-83383420,四川省成都市金牛区马鞍北路27号
680,小龙坎老火锅（春熙店）,11:00-次日03:00,028-61999807,四川省成都市锦江区下东大街36号郁金香广场2楼
681,小龙坎老火锅（概念店）,24小时营业,028-61999499,四川省成都市锦江区下东大街188号时代华章2楼
682,小龙坎老火锅（纪念店）,11:00-次日02:00,028-61666658,四川省成都市武侯区科华北路54号附10号(川大西门)
683,小龙坎老火锅（员工店）,11:00-次日02:00,028-83321211,四川省成都市锦江区上东大街2号新中兴广场一楼
684,小龙坎老火锅（盐市口店）,11:00-次日00:30,028-66543999,四川省成都市锦江区大业路47号
685,小龙坎老火锅（八宝街新闻主题店）,10:30-次日02:00,028-61983108,四川省成都市青羊区青龙街51号倍特康派大厦1楼3号
686,小龙坎老火锅（交大店）,11:00-次日02:00,028-87666283,四川省成都市金牛区星汉路28号
687,小龙坎老火锅（仁和街店）,10：30-23：30,028-36650666,四川省眉山市仁寿县文林镇仁和街中段17-21号
688,小龙坎老火锅（华阳店）,10:00-次日02:00,028-64715112,四川省成都市双流县华阳广都上街151号、153号
689,小龙坎老火锅（高新店）,10:00-次日02:00,028-86629268,四川省成都市高新区华阳滨河路二段598~600号铺面
690,小龙坎老火锅（壹品新境店）,10：00-23：00,0451-51098686,黑龙江省哈尔滨市南岗区哈西新区壹品新境4号楼7号门市
691,小龙坎老火锅（银泰城店）,10：00-23：00,0451-84810640,黑龙江省哈尔滨市道里区群力第一大道、规划路、群力第二大道、丽江路围合区域街（号）银泰城一期裙房W094-W097
692,小龙坎老火锅（解放西路店）,11：00-22：00,0898--3216288,海南省海口市龙华区解放西路9号金棕榈文化商业广场三层D301
693,小龙坎老火锅（哈特店）,10：00-22：00,0451-86226932,黑龙江省哈尔滨市南岗区西大直街118号哈特商厦三楼
694,小龙坎老火锅（国贸店）,11：00-次日2：00,0898--32195888,海南省海口市国贸路嘉陵国际大厦二楼
695,小龙坎老火锅（森林公园店）,10:00-22:30,0776-2852333,广西省百色市右江区新兴路明泰大厦二层
696,小龙坎老火锅（会展店）,09：30-22：00,0451-51074581,黑龙江省哈尔滨市南岗区红旗大街240号艺汇家文化商业广场四层A区016-1号商铺
697,小龙坎老火锅（榆中兴隆山店）,10:30-23:00,0931-5236555,甘肃省兰州市榆中县环城西路亨威万象新城5号楼二层001-006号铺
698,小龙坎老火锅（东坡里店）,10：30-23：30,028-38202088,四川省眉山市东坡区老泉桥头东坡里商业水街项目一号楼第二层
699,小龙坎老火锅（裴城路店）,10：30-23：30,028-38220066,四川省眉山市东坡区裴城路109号
700,小龙坎老火锅（犍为店）,10：30-23：00,0822-4219777,四川省乐山市犍为区鹭岛国际社区
701,小龙坎老火锅（凉都明珠店）,11：00-次日02：00,0858-8168666,贵州省六盘水市钟山区凉都明珠项目9号楼9112-9116商铺
702,小龙坎老火锅（五洲广场店）,09:00-22:00,0932-5905999,甘肃省定西市临洮县五洲购物广场瑞新路店
703,小龙坎老火锅（恒山公园店）,11:00-22:00,0943-6680888,甘肃省白银市恒山公园忠恒接待中心
704,小龙坎老火锅（亚马逊店）,10：30-23：00,0833-2151886,四川省乐山市市中区龙游路亚马逊368号
705,小龙坎老火锅（红星店）,10:30-22:30,0931-8873111,甘肃省兰州市城关区红星国际广场玫瑰天街4栋3单元305,306号
706,小龙坎老火锅（雁滩店）,10:00-11:00,0931-8273866,甘肃省兰州市城关区雁滩
707,小龙坎老火锅（瑞德摩尔店）,11:00-22:30,0931-8659977,甘肃省兰州市城关区东岗东路1681号瑞德摩尔城市购物广场108号
708,小龙坎老火锅（卓尼柳林店）,10:00-23:00,0941-3833555,甘肃省甘南藏族自治州卓尼县前栊商贸城3楼3-9至3-11、3-14、3-15
709,小龙坎老火锅（白银店）,10:00-次日02:30,0934-8812345,兰州白银店
710,小龙坎老火锅（新区职教园店）,09:30-21:30,13359481115,甘肃省兰州是兰州新区职教园区商业配套项目7-101/7-102商铺
711,小龙坎老火锅（草场街店）,11:00-22:00,0931-8325303,甘肃省兰州市城关区盐场路“草场街新区”3号楼下商铺第三层
712,小龙坎老火锅（黄金时代店）,10：30-23：30,0833-6133366,四川省乐山市夹江县体育路200号黄金时代项目5号楼2层39、40、41、61、62号商铺
713,小龙坎老火锅（万辉店）,09:30-23:00,0931-2356699,甘肃省兰州市七里河区万辉商业街
714,小龙坎老火锅（兰州安宁店）,10:30-次日02:00,0931-7671698,甘肃兰州安宁区宝石花路居安小区南门
715,小龙坎老火锅（三和国际店）,,,甘肃省白银市景泰县三和国际购物中心5层
716,小龙坎老火锅（水晶广场店）,10：30-23：00,0833-5096520,四川省峨眉山市水晶广场宝马北街3号
717,小龙坎老火锅（西固城店）,09:30-次日02:00,0931-7221889,兰州西固区西固城（西固中街鸿安国际广场4号楼102）
718,小龙坎老火锅(时代帝景店),11：00-23：00,028-36599998,四川省眉山市洪雅县时代帝景3号楼41号、43号、45号、47号铺
719,小龙坎老火锅（大悦城店）,09：00-21：30,0459-6210888,黑龙江省大庆市萨尔图区新村大悦城15-1,15-2
720,小龙坎老火锅（忆江南店）,10:00-22:00,0930-8889777,甘肃省临夏市永靖县安厦忆江南小区1号楼2号商铺
721,小龙坎老火锅(地标广场店),11：00-22：00,18932089818,贵州省兴义市神奇东路11号地标广场4-13号商铺
722,小龙坎老火锅（庆胜店）,09:30-次日04:30,0930-6316866,甘肃省临夏市庆胜路陈方花园对面
723,小龙坎老火锅（海华店）,,,海南省儋州市白马井镇滨海新区海花岛八大饮食餐饮街
724,小龙坎老火锅（万达广场店）,11：00-23：30,0835-5899799,四川省雅安市雨城区雅州大道456号雅安万达广场4050
725,小龙坎老火锅（银杏店）,,,贵州省盘州市黔锦国际花园银杏广场一期商业一楼、二楼
726,小龙坎老火锅（小北街店）,11：00-23：00,0835-2222688,四川省雅安市雨城区小北街
727,小龙坎老火锅(国防广场店),11：00-23：00,0870--2356788,云南省昭通市昭阳区珠泉路，国防广场3号楼1层6,7号商铺
728,小龙坎老火锅（温州商业街店）,10:00-22:00,0941-6609777,甘肃省甘南藏族自治州合作市东二路温州商业街7号楼四层
729,小龙坎老火锅（天祝店）,10:00-22:00,0935-3172666,甘肃省武威市天祝县华干路天健广场
730,小龙坎老火锅（爱格店）,09：30-22：00,0452-8888181,黑龙江省齐齐哈尔市龙沙区卜奎大街爱格广场二层西北侧
731,小龙坎老火锅（红谷店）,10:00-22:30,0931-6237799,甘肃省兰州市红谷区海石湾镇
732,小龙坎老火锅（飞龙大厦店）,10:00-22:00,18787046484,云南省曲靖市麒麟区麒麟南路197号飞龙大厦二楼西北角
733,小龙坎老火锅（万乐城店）,11:00-00:00,0874-3310185,云南省曲靖市经济开发区学府路西侧，朝阳路南侧（曲靖万乐城一期）3号楼3-1-12至3-1-17二楼、3-1-18至3-1-19号商铺
734,小龙坎老火锅（堂琅店）,11：00-22：00,0870--7125699,云南省昭通市巧家县堂琅大道16号县委小区旁
735,小龙坎老火锅（热贡店）,09：30-23：30,0973-8310111,青海省黄南藏族自治州同仁县夏琼北路西侧黄南州农牧局兽医站临街38号商铺二楼
736,小龙坎老火锅（溜溜城店）,10：30-00：00,0836-2838788,四川省甘孜州康定东大街198号康定老街溜溜城综合楼内街2楼2号
737,小龙坎老火锅（天健店）,09:30-22:30,0935-6128333,甘肃省武威市凉州区中山健广场2号楼1层
738,小龙坎老火锅（川垣店）,09：30-21：30,0972-8523699,青海省海东市民和回族土族自治县东垣一路11号平兴锦苑沿街商铺二层
739,小龙坎老火锅（商品街一巷店）,11：00-次日5：00,0898--88212699,海南省三亚市吉阳区商品街一巷59号楼第二层
740,小龙坎老火锅（解放二路店）,11：00-次日2：00,0898--88295866,海南省三亚市解放二路77号汽车大厦南二楼（解放二路524号）
741,小龙坎老火锅（和平店）,09：00-22：00,0454-8699088,黑龙江省佳木斯市前进区和平街16、18号（怡安社区）
742,小龙坎老火锅（领地国际店）,10：30-00：00,0834-2222766,四川省西昌市航天大道五段299号领地凯旋国际公馆7号楼201
743,小龙坎老火锅（西昌店）  ,10.30-00.00,0834-2231777,四川省西昌市春城中路
744,小龙坎老火锅（石坡店）,09：00-23：30,0971-8080525,青海省西宁市城中区石坡街3号
745,小龙坎老火锅（力盟店）    ,10:30-21:30,0971-8066618,青海省西宁市城西区力盟商业街
746,小龙坎老火锅(炬隆店),11：00-次日2：00,0876-2187168,云南省文山市开化中路炬隆万商汇10栋2层4-14号商铺
747,小龙坎老火锅（海湖店）   ,09：30-00：00,0971-6364068,青海省西宁市海湖新区文景路
748,小龙坎老火锅（万城纪店）,10：00-00：00,0873-6226055,云南省红河哈尼族彝族自治州弥勒市冉翁路巨人万城纪24栋2楼24-2-1号
749,小龙坎老火锅（财富广场店）,10:00-22:00,0935-8820808,甘肃省金昌市金川区上海路汇金财富广场N（二）层163号
750,小龙坎老火锅（北大荒店）,10：00-21：00,0468-6760000,黑龙江省鹤岗市工农区8委5组胜利路
751,小龙坎老火锅（御山庭院店）,10:00-22:30,0935-7751111,甘肃省金昌市永昌县佛山庭院B区大门右手二楼
752,小龙坎老火锅（呈贡店）,11:00-00:00,0871-67483586,云南省昆明市呈贡新区彩云南路598号七彩云南第壹城166天阶F1-01，F2-01
753,小龙坎老火锅（金色年华店）,11:00-00:00,0871-63817027,云南省昆明市盘龙区北京路金色年华华厦
754,小龙坎老火锅（世纪城店）,11:00-00:00,0871-67397689,云南省昆明市官渡区金源大道1号世纪金源购物中心二区二层B2-058号
755,小龙坎老火锅（五华大厦店）,11:00-次日02:00,0871-63329886,云南省昆明市五华区东风西路19号五华大厦二楼（原云南省昆明市五华区同仁街41号）
756,小龙坎老火锅（南亚风情店）,11:00-次日02:00,0871-63310970,云南省昆明市西山区滇池路569号南亚风情第壹城C4-22号商铺
757,小龙坎老火锅（新天地店）,10：00-次日04:00,0873-3851188,云南省红河州蒙自市新天地商业步行街影视城一层102、102-1、102-2商业铺面
758,小龙坎老火锅（金色时代店）,11:00-次日02:00,0871-68696866,云南省昆明市安宁金色时代S6幢（601-603铺面二楼）
759,小龙坎老火锅（嘉誉广场店）,11:00-23:00,0781-67898533,云南省昆明市晋宁区昆阳大街嘉誉商业广场2F2-A04、05、06、07、09
760,小龙坎老火锅（元年景苑店）,10:00-22:30,13980028212,青海省海南州共和县贵南东路9号元年景苑5号楼2层商铺
761,小龙坎老火锅（供销大厦店）, 9：30-23：00,0873-2199418,云南省红河哈尼族彝族自治州个旧市供销大厦二楼
762,小龙坎老火锅（抚仙路店）, 9：30-21：30,0877-6566888,云南省玉溪市红塔区抚仙路14号恺恒综合楼
763,小龙坎老火锅（小桂湖店）,10：00-22：00,13887796006,云南省红河哈尼族彝族自治州建水县临安镇小桂湖商业街A-1-3-7至A-1-3-10号铺面
764,小龙坎老火锅（西山店）,11：00-00：00, 0878-3111773,云南省楚雄市老城区环城西路384号熙和名筑小区1幢一层部分商铺
765,小龙坎老火锅（张掖万寿店）,10:00-00:00,0936-8756666,甘肃省张掖市甘州区南大街万寿商业街一号楼1-F2
766,小龙坎老火锅（张掖店）,09:00-次日03:00,0936-8655555,甘肃省张掖市甘州区滨河新区颐景嘉园3号楼201门店
767,小龙坎老火锅（大水车店）,11：00-次日2：00,0888--5111101,云南省丽江市古城区新华街双石段28号
768,小龙坎老火锅（阳塘路店）,11：00-22：00,0887--8819168,云南省迪庆藏族自治州香格里拉市红旗延长线阳塘路64号
769,小龙坎老火锅（大关邑店）,9：00-22：30,0872-2313266,云南省大理市下关镇大关邑村希望路大关邑商业街W6栋09、10号铺
770,小龙坎老火锅(下关泰安路店),9：00-22：30,0872-213566,云南省大理市下关镇泰安路8号万德福超市北泰业广场停车场出口对面
771,小龙坎老火锅（阳光新城店）, 9：00-次日2：00,18808791777,云南省普洱市思茅区茶城大道46号阳光新城阳光新天地西侧78栋大地影院一层
772,小龙坎老火锅（凯歌店）,,,云南省临沧市临翔区沧江路128号凯歌时代广场二楼
773,小龙坎老火锅（御景花园店）,10:00-22:00,0937-2859777,甘肃省酒泉市肃州区御景花园七号楼一层西北角
774,小龙坎老火锅（五洲国际广场店）,11：00-次日4：00,0875--2206777,云南省保山市隆阳区学府路与正阳北路交叉口保山五洲国际广场6楼319-321/301-302/303部分、3-312-317/322部分、323部分单元
775,小龙坎老火锅（泼水广场店）, 9：00-次日2：00,0691-2516888,云南省西双版纳傣族自治州景洪市勐海路泼水广场国际公馆4栋2-102
776,小龙坎老火锅（新华店）,10:30-23:00,0937-6222555,甘肃省嘉峪关市兰新街新华中路
777,小龙坎老火锅（财富中心店）,11：00-22：00,0875--5197828,云南省保山市腾冲市永兴财富中心项目第A栋A-2016至2018号商铺
778,小龙坎老火锅（百斯特店）,11;00-22；00,0692--2926088,云南省德宏傣族景颇族自治州芒市斑色路4号老楼2楼
779,小龙坎老火锅(泛亚国际店),11：00-次日5：30,0692--4996868,云南省瑞丽市瑞江路93号泛亚国际商贸城1栋2层二楼
780,小龙坎老火锅（江源南路店）,10：00-次日05:00,0979-8455662,青海省格尔木市江源南路10号
781,小龙坎老火锅(幸福小区店),10:00-23:00,0894-5876333,西藏自治区林芝市巴宜区工布民俗街幸福小区A1区12栋
782,小龙坎老火锅（汉唐店）,09:30-23:00,0937-8600068,甘肃省酒泉市敦煌市汉唐文化街118号门店
783,小龙坎老火锅（紫云苑店）,,,新疆维吾尔自治区哈密市伊州区前进大道紫云苑小区1928号院
784,小龙坎老火锅（羌塘店）,,,西藏自治区那曲市色尼区辽宁南路羌塘大厦三楼酒店餐厅2号铺面
785,小龙坎老火锅（山南店）,10:30-00:00,0893-7821886,西藏省山南市香曲西路
786,小龙坎老火锅（藏游坛城店）,11:00-00:00,0891-6509866,西藏省拉萨市城关区拉萨藏游坛城第G1座2层第01-17号
787,小龙坎老火锅（乐百隆广场店）,11:00-22:30,0891-6525590,西藏拉萨市城关区天海路4号乐百隆广场三楼店铺
788,小龙坎老火锅(后藏庄园店),11:00-00:00,0892-8930999,西藏市日喀则市青岛路20号
789,小龙坎老火锅（建设路店）,11:00-23:30,0991-5201234,新疆省乌鲁木齐市天山区建设路8号成基大厦二层
790,小龙坎老火锅（华凌店）,11:00-23:30,0991-2309777,新疆省乌鲁木齐市水磨沟区西虹东路286号
791,小龙坎老火锅（明园店）,11:00-00:30,0991-3512222,新疆乌鲁木齐市明园西路4号
792,小龙坎老火锅（广汇店）,11:00-23:30,0991-3385595,新疆维吾尔自治区乌鲁木齐市米东区广兴西街1792号香缇美地商业第S6号第四层商铺1号至商铺7号
793,小龙坎老火锅（新世界店）,11:00-00:00,0991-6601234,新疆省乌鲁木齐市新市区长春中路818号新世界广场2层
794,小龙坎老火锅（天领店）,11:00-00:00,0991-5501234,新疆省乌鲁木齐市新市区太原南路366号天领国际
795,小龙坎老火锅（天润店）,11:00-00:00,0991-3736000,新疆省乌鲁木齐新市区北京北路新天润罗马天街三号楼104号
796,小龙坎老火锅（长宁南路店）,11:00-23:30,0994-2521588,新疆省昌吉市长宁南路70号公务员小区1-3、5、6、7门面房
797,小龙坎老火锅（光明路店）,11:00-00:00,0996-2098889,新疆省库尔勒光明路欢乐海岸门面房
798,小龙坎老火锅（北环路店）,,,新疆维吾尔自治区石河子市北环路143号一层
799,小龙坎老火锅（奎屯店）,11:00-次日02:00,0992-6680999,新疆省奎屯市乌鲁木齐路1号
800,小龙坎老火锅（克拉玛依店）,12:00-23:30,0990-6668777,新疆克拉玛依克拉玛依区幸福路丁一号中央广场
801,小龙坎老火锅（库车店）,11:00-23:00,0997-7776788,新疆省库车区金福大厦1-2门面
802,小龙坎老火锅（万容广场店）,11:00-00:00,0990-8805888,新疆省伊宁市经济合作区上海路2699号万容广场销售中心
803,小龙坎老火锅（清枫苑店）,11:00-23:30,0999-8332888,新疆维吾尔自治区伊宁市开发区北京路与河北路十字路口处
804,小龙坎老火锅（阿克苏店）,11:00-00:30,0997-2695678,新疆阿克苏英阿凡提路9号海富花园二楼
805,小龙坎老火锅（艾德莱斯店）,（筹备中）,,新疆省和田市洛浦县艾德莱斯民族广场贰层2-162
806,小龙坎老火锅（喀什店）,11:00-00:00,0998-2310888,新疆维吾尔自治区喀什唐城步行街3段4幢
807,小龙坎老火锅（莎车店）,11:00-00:30,13629980783,新疆省喀什市莎车区团结路武装部旁边浙商大酒店一楼
